employee_id,simulation_day,event_sequence,total_events,login_count,logout_count,auth_failure_rate,max_failed_login_streak,country_change_count,location_change_count,unique_device_count,unique_location_count,resource_entropy,device_entropy,after_hours_event_count,download_size_mb_sum,mass_download_event_count,vpn_usage_ratio,burst_max_5min,active_duration_hours,file_access_ratio,night_event_count,application_access_count,file_access_count,demo_kind,attack_scenario,median_idle_gap_sec
EMP-288,2026-03-06,DEVICE_CONNECT|LOGIN|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|LOGOUT,28,1,1,0.02,0,0,1,1,1,0.6062,0.15,0,4.9689,0,0.05,4.7161,8.1446,0.0,0,16,2,normal,,
EMP-289,2026-03-08,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,32,1,1,0.01,0,0,1,1,1,0.4971,0.15,0,7.3508,0,0.35,3.5733,7.3822,0.0,0,21,2,normal,,
EMP-290,2026-03-06,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,38,1,1,0.015,0,0,1,1,1,0.4561,0.15,0,8.2714,0,0.35,3.8397,7.7026,0.0,0,24,2,normal,,
EMP-291,2026-03-08,DEVICE_CONNECT|LOGIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|MEETING_JOIN|MEETING_JOIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|LOGOUT,30,1,1,0.02,0,0,1,1,1,0.5027,0.15,0,5.174,0,0.05,4.5168,8.373,0.0,0,18,2,normal,,
EMP-292,2026-03-09,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,35,1,1,0.01,0,0,1,1,1,0.6492,0.15,0,4.7358,0,0.35,2.6931,7.1452,0.0,0,11,2,normal,,
EMP-293,2026-03-08,DEVICE_CONNECT|LOGIN|VPN_CONNECT|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,26,1,1,0.015,0,0,1,1,1,0.4648,0.15,0,6.2776,0,0.35,3.4786,8.3283,0.0,0,17,2,normal,,
EMP-294,2026-03-07,DEVICE_CONNECT|LOGIN|VPN_CONNECT|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,34,1,1,0.02,0,0,1,1,1,0.4614,0.15,0,6.0093,0,0.35,4.4449,8.5307,0.0,0,22,2,normal,,
EMP-295,2026-03-06,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,33,1,1,0.01,0,0,1,1,1,0.5568,0.15,0,9.2042,0,0.35,3.2352,7.3133,0.0,0,21,2,normal,,
EMP-296,2026-03-10,DEVICE_CONNECT|LOGIN|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|LOGOUT,28,1,1,0.015,0,0,1,1,1,0.5522,0.15,0,3.4495,0,0.05,3.7869,8.0563,0.0,0,16,2,normal,,
EMP-297,2026-03-06,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|FILE_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|FILE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|FILE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|VPN_DISCONNECT|LOGOUT,35,1,1,0.02,0,0,1,1,1,0.4808,0.15,0,3.8002,0,0.35,4.8032,8.6401,0.08571428571428572,0,20,3,normal,,
EMP-298,2026-03-07,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,37,1,1,0.01,0,0,1,1,1,0.5311,0.15,0,6.5022,0,0.35,2.7594,7.2333,0.0,0,27,2,normal,,
EMP-299,2026-03-06,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,33,1,1,0.015,0,0,1,1,1,0.5202,0.15,0,7.4063,0,0.35,3.4904,8.3793,0.0,0,21,2,normal,,
EMP-300,2026-03-09,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|RESOURCE_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,26,1,1,0.02,0,0,1,1,1,0.5714,0.15,0,7.2955,0,0.35,5.0882,8.3379,0.0,0,10,2,normal,,
EMP-301,2026-03-06,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|FILE_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,24,1,1,0.01,0,0,1,1,1,0.4625,0.15,0,5.3738,0,0.35,3.0938,7.6742,0.041666666666666664,0,15,2,normal,,
EMP-302,2026-03-09,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|MEETING_JOIN|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,34,1,1,0.015,0,0,1,1,1,0.4837,0.15,0,3.7018,0,0.35,3.9703,8.2409,0.0,0,21,2,normal,,
EMP-303,2026-03-08,DEVICE_CONNECT|LOGIN|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|LOGOUT,28,1,1,0.02,0,0,1,1,1,0.5347,0.15,0,4.73,0,0.05,5.0056,8.759,0.0,0,17,2,normal,,
EMP-304,2026-03-06,DEVICE_CONNECT|LOGIN|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|LOGOUT,30,1,1,0.01,0,0,1,1,1,0.5933,0.15,0,7.1198,0,0.05,2.8828,7.2601,0.0,0,15,2,normal,,
EMP-305,2026-03-06,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|EMAIL_ACCESS|MEETING_JOIN|MEETING_JOIN|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,23,1,1,0.015,0,0,1,1,1,0.4515,0.15,0,8.5147,0,0.35,4.4571,8.038,0.0,0,11,2,normal,,
EMP-306,2026-03-07,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,23,1,1,0.02,0,0,1,1,1,0.5363,0.15,0,4.2305,0,0.35,5.5,8.2704,0.0,0,10,2,normal,,
EMP-307,2026-03-07,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,36,1,1,0.01,0,0,1,1,1,0.5268,0.15,0,5.4138,0,0.35,3.4233,7.7471,0.0,0,22,2,normal,,
EMP-308,2026-03-07,DEVICE_CONNECT|LOGIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|LOGOUT,22,1,1,0.015,0,0,1,1,1,0.6435,0.15,0,6.6798,0,0.05,3.6408,7.6479,0.0,0,14,2,normal,,
EMP-309,2026-03-07,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|FILE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|BREAK_START|BREAK_END|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|APPLICATION_ACCESS|FILE_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,30,1,1,0.02,0,0,1,1,1,0.4148,0.15,0,5.9514,0,0.35,4.7603,8.6482,0.06666666666666667,0,14,2,normal,,
EMP-310,2026-03-07,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|BREAK_START|BREAK_END|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|VPN_DISCONNECT|LOGOUT,29,1,1,0.01,0,0,1,1,1,0.491,0.15,0,9.0806,0,0.35,3.1607,7.8289,0.0,0,12,2,normal,,
EMP-311,2026-03-09,DEVICE_CONNECT|LOGIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|EMAIL_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|LOGOUT,35,1,1,0.015,0,0,1,1,1,0.5267,0.15,0,3.3611,0,0.05,4.2242,7.7285,0.0,0,23,2,normal,,
EMP-312,2026-03-08,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|FILE_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|FILE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|FILE_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,36,1,1,0.02,0,0,1,1,1,0.5906,0.15,0,3.8407,0,0.35,4.6947,8.2535,0.08333333333333333,0,19,3,normal,,
EMP-313,2026-03-10,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|RESOURCE_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|EMAIL_ACCESS|MEETING_JOIN|MEETING_JOIN|VPN_DISCONNECT|LOGOUT,29,1,1,0.01,0,0,1,1,1,0.4464,0.15,0,6.1795,0,0.35,3.1763,7.4489,0.0,0,13,2,normal,,
EMP-314,2026-03-08,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|VPN_DISCONNECT|LOGOUT,29,1,1,0.015,0,0,1,1,1,0.4702,0.15,0,6.3181,0,0.35,4.3476,7.6233,0.0,0,15,2,normal,,
EMP-315,2026-03-07,DEVICE_CONNECT|LOGIN|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|MEETING_JOIN|RESOURCE_ACCESS|EMAIL_ACCESS|MEETING_JOIN|RESOURCE_ACCESS|RESOURCE_ACCESS|BREAK_START|BREAK_END|MEETING_JOIN|APPLICATION_ACCESS|EMAIL_ACCESS|MEETING_JOIN|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|LOGOUT,28,1,1,0.02,0,0,1,1,1,0.5659,0.15,0,7.028,0,0.05,5.5,8.782,0.0,0,6,2,normal,,
EMP-316,2026-03-08,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|MEETING_JOIN|RESOURCE_ACCESS|MEETING_JOIN|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,33,1,1,0.01,0,0,1,1,1,0.6282,0.15,0,2.666,0,0.35,2.7767,7.8172,0.0,0,8,2,normal,,
EMP-317,2026-03-10,DEVICE_CONNECT|LOGIN|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|LOGOUT,33,1,1,0.015,0,0,1,1,1,0.4867,0.15,0,6.2017,0,0.05,3.8361,7.9256,0.0,0,22,2,normal,,
EMP-318,2026-03-06,DEVICE_CONNECT|LOGIN|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|LOGOUT,25,1,1,0.02,0,0,1,1,1,0.4897,0.15,0,7.0194,0,0.05,4.6832,8.7742,0.0,0,12,2,normal,,
